DEBUG 18-01 09:41:34,457 (WriterFactory.java:getWriterInstance:171)  -Writer for type: HGDP is missing!
DEBUG 18-01 09:41:34,457 (WriterFactory.java:getWriterInstance:171)  -Writer for type: HGDP_CEPH (Arlequin) is missing!
DEBUG 18-01 09:41:34,467 (WriterFactory.java:getWriterInstance:171)  -Writer for type: MAF is missing!
DEBUG 18-01 09:41:34,505 (PGDSpiderGUI.java:initializeGUI:250)  -init spid panel
DEBUG 18-01 09:41:34,506 (PGDSpiderGUI.java:initializeGUI:253)  -init log panel
DEBUG 18-01 09:41:34,508 (PGDSpiderGUI.java:initializeGUI:256)  -init button panel
DEBUG 18-01 09:41:36,472 (PGDSpiderGUI.java:<init>:187)  -PGD Spider up and running...
DEBUG 18-01 10:05:24,606 (PGDSpiderGUI.java:closePGDSpider:526)  -Exiting PGDSpider
DEBUG 18-01 10:05:24,607 (PGDSpiderGUI.java:closePGDSpider:527)  -Save window size
DEBUG 18-01 10:05:24,672 (PGDSpiderGUI.java:closePGDSpider:531)  -Shutdown java vm ...
